event_group,event_name,display_name,property,trigger_steps,trigger_url,login_state,event_property_groups,custom_event_properties,trigger_identify_call,expected_traits,source,destinations,automatable,test_notes,description,audit_status,audit_date,audit_notes
content,article_published,article_published,app,"Backend only — cannot be driven from the app or a browser | ask editorial to publish a test article, or observe the next real publish",Backend — editorial publish,n/a,story,story_id:string:required | title:string:required | url:string:required,No,,ios | android,customerio,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. Server-side only, deliberately Customer.io-only. NOT reaching Customer.io as of 29 Aug 2026 — still broken, needs a product-owner decision. Not app-observable by design.  Live-verified 8 Sep 2026 (90d window). RE-VERIFIED: 0 events in PostHog over 90 days.",The editorial team publishes an article,,,
lifecycle,Application Opened,Application Opened,app,Force-quit the app | reopen it | observe alongside app_opened,App — PostHog RN SDK autocapture,any,super,(SDK-generated — $lib=posthog-react-native),No,,ios | android,posthog,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. NOT a hand-written event — this is PostHog React Native SDK's own captureApplicationLifecycleEvents autocapture, from the SAME SDK instance as app_opened. 3,763 vs 3,710 per 90d, 1.4% apart: near-certainly the same trigger double-tracked. Expect it; the open question is whether to disable the autocapture, which is a product+engineering decision.",PostHog RN SDK autocapture — app foregrounded,,,
lifecycle,Application Backgrounded,Application Backgrounded,app,Open the app | send it to the background (home button / swipe up),App — PostHog RN SDK autocapture,any,super,(SDK-generated — $lib=posthog-react-native),No,,ios | android,posthog,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. PostHog RN SDK autocapture, no sheet row and no manual counterpart. Part of the same double-tracking decision as Application Opened.",PostHog RN SDK autocapture — app backgrounded,,,
lifecycle,Application Foregrounded,Application Foregrounded,app,Background the app | bring it back to the foreground without a cold start,App — PostHog RN SDK autocapture,any,super,(SDK-generated — $lib=posthog-react-native),No,,ios | android,posthog | customerio,observe,Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. PostHog RN SDK autocapture. NOTE: this one exists in Customer.io with NO confirmed PostHog counterpart — check both platforms and record where it actually lands.,PostHog RN SDK autocapture — app foregrounded from background,,,
lifecycle,Application Installed,Application Installed,app,Delete the app | reinstall | open once | observe alongside app_installed,App — PostHog RN SDK autocapture,n/a,super,(SDK-generated — $lib=posthog-react-native),No,,ios | android,posthog,observe,Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. PostHog RN SDK autocapture running in parallel with the manual app_installed. Expect both.,PostHog RN SDK autocapture — app installed,,,
lifecycle,Application Became Active,Application Became Active,app,Open the app | lock and unlock the device | observe the active transition,App — PostHog RN SDK autocapture,any,super,(SDK-generated — $lib=posthog-react-native),No,,ios | android,posthog,observe,Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. PostHog RN SDK autocapture. Part of the same lifecycle double-tracking cluster.,PostHog RN SDK autocapture — app became active,,,
brief,brief_open_today,brief_open_today,app,No known trigger — search PostHog for recent occurrences rather than attempting to fire it,App — unknown / undocumented,any,super,(unknown — undocumented event),No,,ios | android,posthog,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. DEAD-TEST CANDIDATE: present on under 1% of profiles, no sheet row, no known trigger. Needs a product-owner decision on whether to keep or remove. Do not spend time trying to trigger it.",Undocumented — likely a dead test event,,,
watchlist,company_untracked,company_untracked,app,Untrack a COMPANY | check whether this fires alongside watchlist_entity_removed,"App — company page, Untrack action",logged-in,super,(unconfirmed — appears to mirror watchlist_entity_removed),No,,ios | android,customerio,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. UNCONFIRMED TWIN of watchlist_entity_removed — may be a name-keyed Firebase/Meta conversion twin, the same pattern as onboarding_completed. Untrack one company and record whether BOTH events fire. Needs a product-owner decision before it is merged into the spec.",Possible name-keyed twin of watchlist_entity_removed (company),,,
watchlist,industry_untracked,industry_untracked,app,Untrack a SECTOR / industry | check whether this fires alongside watchlist_entity_removed,"App — sector page, Untrack action",logged-in,super,(unconfirmed — appears to mirror watchlist_entity_removed),No,,ios | android,customerio,observe,Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. UNCONFIRMED TWIN of watchlist_entity_removed for sectors. Untrack one sector and record whether both fire. Pairs with company_untracked.,Possible name-keyed twin of watchlist_entity_removed (sector),,,
notifications,push_priming_dismissed,push_priming_dismissed,app,Reach the push pre-prompt (priming) screen | dismiss it without answering the OS prompt,App — push priming screen,any,super,(undocumented — capture what is present),No,,ios | android,posthog,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. CONFIRMED CORRECT, just undocumented — fires properly, has no sheet row. Capture its actual property payload so a proper row can be written.",The push priming pre-prompt is dismissed,,,
brief,share_initiated,share_initiated,app,Open a story | tap Share to open the share sheet | then CANCEL without completing the share,"App — story share sheet, funnel top",any,super | story,(undocumented — capture what is present),No,,ios | android,posthog,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. CONFIRMED CORRECT, just undocumented. This is the funnel-TOP event that fires when the share sheet opens; story_shared only covers completed shares. Cancel the share to isolate this event from story_shared.","The share sheet is opened, before any share completes",,,
lifecycle,app_update_prompt_shown,app_update_prompt_shown,app,Run a build below the current store version | open the app | confirm the update prompt renders,App — in-app update prompt,any,super,(undocumented — capture what is present),No,,ios | android,posthog,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. NEWLY FOUND, missing from every prior sheet — 22 events in 90d, last 7 Sep. Part of a live `app_update_*` family that appears to supersede `force_update_shown` (which now fires zero). Capture the payload so a proper row can be written.",The in-app update prompt is shown,,,
lifecycle,app_update_prompt_dismissed,app_update_prompt_dismissed,app,"At the in-app update prompt, dismiss it without updating",App — in-app update prompt,any,super,(undocumented — capture what is present),No,,ios | android,posthog,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. NEWLY FOUND — 9 events in 90d, last 7 Sep. Undocumented.",The in-app update prompt is dismissed,,,
lifecycle,app_update_cta_tapped,app_update_cta_tapped,app,"At the in-app update prompt, tap the update CTA",App — in-app update prompt,any,super,(undocumented — capture what is present),No,,ios | android,posthog,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. NEWLY FOUND — 2 events in 90d, last 7 Sep. Undocumented.",The update CTA is tapped,,,
lifecycle,app_update_flow_started,app_update_flow_started,app,Tap the update CTA and let the store update flow begin,App — in-app update flow,any,super,(undocumented — capture what is present),No,,ios | android,posthog,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. NEWLY FOUND — 2 events in 90d, last 7 Sep. Undocumented.",The store update flow starts,,,
brief,brief_story_rate_opened,brief_story_rate_opened,app,Open a Brief card | open the rating control WITHOUT submitting a rating,App — Brief card rating control,any,super,(undocumented — capture what is present),No,,ios | android,posthog,observe,"Observe in PostHog project 146258 (App) Live Events + Customer.io — cannot be driven from Chrome. NEWLY FOUND — 27 events in 90d, last 31 Aug. Looks like the funnel-top event before `brief_story_rated` completes, the same pattern as share_initiated → story_shared. Undocumented.",The Brief card rating control is opened,,,
