id,date,title,url,development_type,primary_industry,primary_company,second_company,parent_category,story_type,company_type,shelf_life,user_needs,impact_score
562882,2026-06-29T18:15:40,"Delhi Government Plans To Invest ₹15,000 Cr To Fuel Electric Mobility",https://inc42.com/buzz/delhi-government-plans-to-invest-%e2%82%b915000-cr-to-fuel-electric-mobility/,Government & Policies,,tbd,,News,Others,Government,3 Days,Inform Me,0.565
562871,2026-06-29T17:43:52,Apple Alleges CCI Copy-Pasted Rivals’ Claims In Antitrust Probe,https://inc42.com/buzz/apple-alleges-cci-copy-pasted-rivals-claims-in-antitrust-probe/,Controversies,,tbd,,News,Others,International Company,3 Days,Inform Me,0.378
562768,2026-06-29T17:40:19,[Update] Turtlemint Shares End First Trading Session 11% Below Issue Price,https://inc42.com/buzz/turtlemint-shares-make-muted-debut-list-at-over-11-discount/,Startup IPO,,turtlemint,,News,Others,Listed Startup,3 Days,Inform Me,0.65
562805,2026-06-29T17:00:51,How AI Is Rewiring The Consumer Growth Stack Across India’s B2C Economy,https://inc42.com/startups/how-ai-is-rewiring-the-consumer-growth-stack-across-indias-b2c-economy/,,,mobavenue,,Startup Stories,BrandLabs,Growth Stage Startup,14 Days,Inform Me,0.345
562834,2026-06-29T15:38:07,"PayU India Turns Adjusted EBITDA Profitable In FY26, Revenue Zooms 13% YoY",https://inc42.com/buzz/payu-india-turns-adjusted-ebitda-profitable-in-fy26-revenue-zooms-13-yoy/,Startup Financials,,payu,,News,Others,International Company,3 Days,Inform Me,0.378
562829,2026-06-29T14:46:32,Yash Raj Films Backs Rusk Media To Expand Into Vertical Entertainment,https://inc42.com/buzz/yash-raj-films-backs-rusk-media-to-expand-into-vertical-entertainment/,Startup Funding & Investments,,rusk-media,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.43
562802,2026-06-29T13:01:24,Zerodha Seeks SEBI Approval To Enter Investment Banking,https://inc42.com/buzz/zerodha-seeks-sebi-approval-to-enter-investment-banking/,Business Updates,,zerodha,,News,Others,Late Stage Startup,3 Days,Inform Me,0.333
562771,2026-06-29T11:10:17,Coworking Space Provider Incuspaze Bags ₹150 Cr For M&A Push Ahead Of IPO,https://inc42.com/buzz/coworking-space-provider-incuspaze-bags-%e2%82%b9150-cr-for-ma-push-ahead-of-ipo/,Startup Funding & Investments,,incuspaze-office-spaces,,News,Others,Late Stage Startup,3 Days,Inform Me,0.601
562724,2026-06-29T10:30:46,Mykare Closes Round At $3.2 Mn To Enhance AI Capabilities,https://inc42.com/buzz/mykare-closes-round-at-3-2-mn-to-enhance-ai-capabilities/,Startup Funding & Investments,,mykare-health,,News,Exclusive,Early Stage Startup,3 Days,Inform Me,0.59
562757,2026-06-29T08:00:58,"The New AI Risk, Weekly Funding Rundown & More",https://inc42.com/buzz/the-new-ai-risk-weekly-funding-rundown-more/,Industry Trends,AI,,,News,Inc42 Daily Brief,,3 Days,Inform Me,0.275
562749,2026-06-29T07:00:14,Why India Needs Its Own AI Safety Net,https://inc42.com/features/why-india-needs-its-own-ai-safety-net/,,AI,,,In-Depth,Others,,3 Days,Inform Me,0.3
562678,2026-06-29T06:00:29,Can Nykaa Live Up To Its Own Hype?,https://inc42.com/features/can-nykaa-live-up-to-its-own-hype/,,,nykaa,,In-Depth,Series,Listed Startup,3 Days,Give Me Perspective,0.475
562733,2026-06-28T16:16:36,Fintech Startups To Watch: Startups That Caught Our Eye In June,https://inc42.com/features/fintech-startups-to-watch-startups-that-caught-our-eye-in-june/,,Fintech,,,In-Depth,Series,,3 Days,Inform Me,0.3
562686,2026-06-28T06:00:13,Kunal Shah & The WhatsApp Acid Test,https://inc42.com/features/kunal-shah-the-whatsapp-acid-test/,,,cred,,In-Depth,Series,Late Stage Startup,7 Days,Inform Me,0.438
562704,2026-06-27T19:22:41,Exclusive: Vibe Coding Startup Rocket Eyes Fresh Funding In SIG-Led Round,https://inc42.com/buzz/vibe-coding-startup-rocket-eyes-fresh-funding-in-sig-led-round/,Startup Funding & Investments,,rocket,,News,Exclusive,Early Stage Startup,3 Days,Inform Me,0.517
562695,2026-06-27T19:18:50,Bharat Taxi To Expand To 500 Cities In 2 Years: HM Amit Shah,https://inc42.com/buzz/bharat-taxi-to-expand-to-500-cities-in-2-years-hm-amit-shah/,Business Updates,,TBD,,News,Others,Government,3 Days,Inform Me,0.245
562680,2026-06-27T18:37:09,"New-Age Tech Stocks: Meesho, Smartworks Rally; ideaForge, EaseMyTrip Tumble",https://inc42.com/buzz/new-age-tech-stocks-meesho-smartworks-rally-ideaforge-easemytrip-tumble/,Industry Trends,Startup Ecosystem,,,News,Series,,7 Days,Inform Me,0.35
562661,2026-06-27T13:42:53,Info Edge Appoints Former Bennett Coleman CFO Himanshu Agarwal As Finance Chief,https://inc42.com/buzz/info-edge-appoints-former-bennett-coleman-cfo-himanshu-agarwal-as-finance-chief/,People & Culture,,info-edge,,News,Others,Listed Startup,3 Days,Inform Me,0.37
562656,2026-06-27T13:13:36,"After NEET Row, NCB Flags Telegram As Top Platform For Drug Advertising",https://inc42.com/buzz/after-neet-row-ncb-flags-telegram-as-top-platform-for-drug-advertising/,Controversies,,fitbee,,News,Others,International Company,3 Days,Inform Me,0.378
562614,2026-06-27T11:00:47,"Turtlemint IPO: Peak XV Nets ₹66.2 Cr, Nexus Venture Books 8.8X Gain",https://inc42.com/buzz/turtlemint-ipo-peak-xv-nets-%e2%82%b966-2-cr-nexus-venture-books-8-8x-gain/,Startup IPO,,turtlemint,,News,Others,Listed Startup,3 Days,Inform Me,0.741
562630,2026-06-27T09:00:20,From CRED To Square Yards — Indian Startups Raised $1.1 Bn This Week,https://inc42.com/buzz/from-cred-to-square-yards-indian-startups-raised-1-1-bn-this-week/,Startup Funding & Investments,Startup Ecosystem,,,News,Series,,3 Days,Inform Me,0.554
562622,2026-06-26T23:05:50,"India Drops 20% Local Sourcing Rule, Keeps Security Guardrails For Satcom",https://inc42.com/buzz/india-drops-20-local-sourcing-rule-keeps-security-guardrails-for-satcom/,Government & Policies,Space Tech,,,News,Follow Up,,3 Days,Inform Me,0.315
562609,2026-06-26T22:21:01,"[Update] After Quitting Uber, Prabhjeet Singh To Join OpenAI As India MD",https://inc42.com/buzz/uber-india-head-prabhjeet-singh-steps-down/,People & Culture,,uber-india,,News,Spot News,International Company,3 Days,Inform Me,0.258
562617,2026-06-26T21:15:21,BYJU’S Lenders Seek 30% Stake In Aakash To Settle Legal Battle: Report,https://inc42.com/buzz/byjus-lenders-seek-30-stake-in-aakash-to-settle-legal-battle-report/,Controversies,,byjus,,News,Spot News,Late Stage Startup,3 Days,Inform Me,0.453
562600,2026-06-26T19:00:19,"Project ‘Kill Switch’: Can RBI Protect Banks, NBFCs From Rogue AI Actors?",https://inc42.com/buzz/project-kill-switch-can-rbi-protect-banks-nbfcs-from-rogue-ai-actors/,Government & Policies,AI Governance,,,News,Follow Up,,3 Days,Inform Me,0.315
562590,2026-06-26T15:40:43,PharmEasy Cofounders’ Home Interiors Startup AllHome Raises ₹200 Cr,https://inc42.com/buzz/pharmeasy-cofounders-home-interiors-startup-allhome-raises-%e2%82%b9200-cr/,Startup Funding & Investments,,allhome,,News,Spot News,Early Stage Startup,3 Days,Inform Me,0.483
562378,2026-06-26T15:12:14,How Let’s Try Tripled Revenue To Cross ₹200 Cr In A Year,https://inc42.com/startups/how-lets-try-tripled-revenue-to-cross-%e2%82%b9200-cr-in-a-year/,,,tbd,,Startup Stories,Others,Growth Stage Startup,3 Days,Give Me Perspective,0.385
562581,2026-06-26T14:23:13,Gen Z-Focused Cafe Chain Alienkind Bags $3.2 Mn To Expand Footprint,https://inc42.com/buzz/gen-z-focused-cafe-chain-alienkind-bags-3-2-mn-to-expand-footprint/,Startup Funding & Investments,,alienkind,,News,Others,Early Stage Startup,3 Days,Inform Me,0.44
562576,2026-06-26T13:36:51,"Hyundai, TVS Pilot EV Ride-Hailing App ‘Blue Move’ In Delhi NCR",https://inc42.com/buzz/hyundai-tvs-pilot-ev-ride-hailing-app-blue-move-in-delhi-ncr/,Business Updates,,tbd,,News,Others,International Company,3 Days,Inform Me,0.258
562559,2026-06-26T11:57:56,iPhone Maker Foxconn Invests $37.2 Mn In India Subsidiary,https://inc42.com/buzz/iphone-maker-foxconn-invests-37-2-mn-in-india-subsidiary/,Business Updates,,TBD,,News,Others,International Company,3 Days,Inform Me,0.383
562548,2026-06-26T10:42:17,"Amazon’s India Blitz, IRDAI’s Overhaul & More",https://inc42.com/buzz/amazons-india-blitz-irdais-overhaul-more/,Business Updates,,amazon-smbhav-venture-fund,,News,Inc42 Daily Brief,International Company,3 Days,Inform Me,0.258
562533,2026-06-26T02:22:33,"As Storage Costs Bite, Apple Hikes Prices Of iPads & MacBooks In India",https://inc42.com/buzz/as-storage-costs-bite-apple-hikes-prices-of-ipads-macbooks-in-india/,Business Updates,,tbd,,News,Others,International Company,3 Days,Inform Me,0.258
562541,2026-06-26T01:53:14,India In Talks With US To Access Anthropic’s Fable 5 Model,https://inc42.com/buzz/india-in-talks-with-us-to-access-anthropics-fable-5-model/,Government & Policies,,TBD,,News,Others,Government,3 Days,Inform Me,0.365
562529,2026-06-25T22:06:29,Adani Group Launches ‘Vande Bharatam’ Initiative To Back Startup Founders,https://inc42.com/buzz/adani-group-launches-vande-bharatam-initiative-to-back-startup-founders/,Business Updates,,adani group,,News,Others,Indian Corporates,3 Days,Inform Me,0.295
562524,2026-06-25T20:57:31,Sofina Ventures Offloads Honasa Consumer’s Shares Via ₹177 Cr Bulk Deal,https://inc42.com/buzz/sofina-ventures-offloads-honasa-consumers-shares-via-%e2%82%b9177-cr-bulk-deal/,Business Updates,,honasa-consumer,,News,Others,Listed Startup,3 Days,Inform Me,0.483
562506,2026-06-25T19:43:28,IRDAI’s Reform Push That Can Upend Insurance Startups,https://inc42.com/features/irdais-reform-push-that-can-upend-insurance-startups/,,Insurance Aggregators &amp; Comparison Platform,,,In-Depth,Others,,3 Days,Inform Me,0.3
562509,2026-06-25T19:40:41,Smartworks Strengthens Singapore Presence With New Acquisition,https://inc42.com/buzz/smartworks-strengthens-singapore-presence-with-new-acquisition/,Startup Mergers & Acquisitions,,smartworks,,News,Others,Listed Startup,3 Days,Inform Me,0.61
562489,2026-06-25T17:45:43,Centre May Acquire 1-2% Stake In Sarvam Post $300 Mn Raise: Report,https://inc42.com/buzz/centre-may-acquire-1-2-stake-in-sarvam-post-300-mn-raise-report/,Government & Policies,,sarvam-ai,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.56
562475,2026-06-25T16:12:56,What Changes With RBI’s New Directions On Credit On UPI?,https://inc42.com/buzz/what-changes-with-rbis-new-directions-on-credit-on-upi/,Government & Policies,,tbd,,News,Follow Up,Government,3 Days,Inform Me,0.365
562462,2026-06-25T14:45:53,"Amazon Announces Additional $13 Bn Investment In India To Boost AI, Cloud Infra",https://inc42.com/buzz/amazon-announces-additional-13-bn-investment-in-india-to-boost-ai-cloud-infra/,Business Updates,,amazon-pay-india,,News,Others,International Company,3 Days,Inform Me,0.458
562457,2026-06-25T13:19:17,Pocket FM Shuts Pocket TV Despite India’s Microdrama Boom,https://inc42.com/buzz/pocket-fm-shuts-pocket-tv-despite-indias-microdrama-boom/,Business Updates,,pocket-fm,,News,Others,Late Stage Startup,3 Days,Inform Me,0.333
562450,2026-06-25T12:24:38,"RBI’s Digital Fraud Compensation Rules: Victims To Get Up To ₹25,000",https://inc42.com/buzz/rbis-digital-fraud-compensation-rules-victims-to-get-up-to-%e2%82%b925000/,Government & Policies,,tbd,,News,Others,Government,3 Days,Inform Me,0.365
562442,2026-06-25T11:10:15,"After Alpha Wave & Nexus, SoftBank Pares Stake In Delhivery To 7.61%",https://inc42.com/buzz/after-alpha-wave-nexus-softbank-pares-stake-in-delhivery-to-7-61/,Business Updates,,delhivery,,News,Others,Listed Startup,3 Days,Inform Me,0.37
562432,2026-06-25T10:37:00,Preventive Health Platform SuperLiving Bags $7 Mn To Scale In Tier II & III Cities,https://inc42.com/buzz/preventive-health-platform-superliving-bags-7-mn-to-scale-in-tier-ii-iii-cities/,Startup Funding & Investments,,super living,,News,Others,Early Stage Startup,3 Days,Inform Me,0.457
562166,2026-06-25T09:56:40,Announcing The D2C & Retail Summit 2026: Decoding Commerce In The Age Of AI & 10-Min Delivery,https://inc42.com/buzz/announcing-the-d2c-retail-summit-2026-decoding-commerce-in-the-age-of-ai-10-min-delivery/,Industry Trends,,,,News,Inc42 Announcements,,14 Days,Inform Me,0.35
562421,2026-06-25T08:00:10,"Meesho’s Kirana Ambitions, Battle For Aakash & More",https://inc42.com/buzz/meeshos-kirana-ambitions-battle-for-aakash-more/,Startup Mergers & Acquisitions,,kirana-club,,News,Inc42 Daily Brief,Listed Startup,3 Days,Inform Me,0.61
562377,2026-06-25T07:00:51,Meesho’s ₹202 Cr Question: Can It Crack India’s Kirana Code?,https://inc42.com/features/meeshos-%e2%82%b9202-cr-question-can-it-crack-indias-kirana-code/,,,meesho,,In-Depth,Follow Up,Listed Startup,3 Days,Equip Me,0.59
562416,2026-06-25T02:46:25,Ex-Infosys CEO Vishal Sikka’s New AI Venture Hang Ten Bags $32 Mn,https://inc42.com/buzz/ex-infosys-ceo-vishal-sikkas-new-ai-venture-hang-ten-bags-32-mn/,Startup Funding & Investments,,hang ten systems,,News,Others,Early Stage Startup,3 Days,Inform Me,0.489
562411,2026-06-25T01:58:06,JustAI Bags $17 Mn To Scale Its Agentic Martech Stack,https://inc42.com/buzz/justai-bags-17-mn-to-scale-its-agentic-martech-stack/,Startup Funding & Investments,,justai,,News,Others,Early Stage Startup,3 Days,Inform Me,0.476
562403,2026-06-24T22:32:35,Actis Sells More Pine Labs Shares In ₹371 Cr Bulk Deal,https://inc42.com/buzz/actis-sells-more-pine-labs-shares-in-%e2%82%b9371-cr-bulk-deal/,Business Updates,,pine-labs,,News,Others,Listed Startup,3 Days,Inform Me,0.499
562399,2026-06-24T22:05:37,Alpha Wave Ventures Exits Delhivery Via ₹665 Cr Bulk Deals,https://inc42.com/buzz/alpha-wave-ventures-sells-delhivery-via-%e2%82%b9665-cr-bulk-deals/,Business Updates,,delhivery,,News,Others,Listed Startup,3 Days,Inform Me,0.511
562393,2026-06-24T20:02:57,"Swiggy Instamart’s COO Ankit Jain, CBO Hari Kumar Step Down",https://inc42.com/buzz/swiggy-instamarts-coo-ankit-jain-cbo-hari-kumar-step-down/,Business Updates,,swiggy,,News,Others,Listed Startup,3 Days,Inform Me,0.37
562371,2026-06-24T18:55:05,Countdown Begins: Dust May Soon Settle On BYJU’S-Aakash Ownership Battle,https://inc42.com/buzz/countdown-begins-dust-may-soon-settle-on-byjus-aakash-ownership-battle/,Controversies,,byjus,,News,Follow Up,Late Stage Startup,3 Days,Inform Me,0.453
562365,2026-06-24T18:12:08,SaffronStays Nets $3.5 Mn To Scale Holiday Home Network,https://inc42.com/buzz/saffronstays-nets-3-5-mn-to-scale-holiday-home-network/,Startup Funding & Investments,,saffronstays,,News,Spot News,Early Stage Startup,3 Days,Inform Me,0.442
562348,2026-06-24T15:44:12,Exclusive: Home Loan Marketplace Ambak In Talks To Raise ₹80 Cr,https://inc42.com/buzz/exclusive-home-loan-marketplace-ambak-in-talks-to-raise-%e2%82%b980-cr/,Startup Funding & Investments,,ambak,,News,Exclusive,Early Stage Startup,3 Days,Inform Me,0.613
562342,2026-06-24T15:11:37,"Quick Commerce Race Heats Up: Flipkart Minutes Eyes 1,500 Dark Stores, Amazon 300 Cities",https://inc42.com/buzz/quick-commerce-race-heats-up-flipkart-minutes-eyes-1500-dark-stores-amazon-300-cities/,Business Updates,,flipkart,,News,Others,Late Stage Startup,3 Days,Inform Me,0.333
562242,2026-06-24T14:01:29,How This Bengaluru Startup Is Tackling Enterprise Finance’s Costly Blindspot,https://inc42.com/startups/how-this-bengaluru-startup-is-tackling-enterprise-finances-costly-blindspot/,,,onecap,,Startup Stories,Others,Early Stage Startup,3 Days,Inform Me,0.207
562329,2026-06-24T12:43:22,Ikin Global Raises $2 Mn To Take Its Smart Lock Solutions Overseas,https://inc42.com/buzz/ikin-global-raises-2-mn-to-take-its-smart-lock-solutions-overseas/,Startup Funding & Investments,,ikin global,,News,Others,Late Stage Startup,3 Days,Inform Me,0.555
562324,2026-06-24T12:02:08,QOSMIC Bags $3.3 Mn To Build Laser-Based Satellite Communication Systems,https://inc42.com/buzz/qosmic-bags-3-3-mn-to-build-laser-based-satellite-communication-systems/,Startup Funding & Investments,,qosmic,,News,Others,Early Stage Startup,3 Days,Inform Me,0.441
562321,2026-06-24T11:15:58,MoEngage Acquires US-Based AI Startup Aampe To Scale Agentic Marketing,https://inc42.com/buzz/moengage-acquires-us-based-ai-startup-aampe-to-scale-agentic-marketing/,Startup Mergers & Acquisitions,,moengage,,News,Others,Late Stage Startup,3 Days,Inform Me,0.573
562296,2026-06-24T11:00:04,India Wants Its AI Talent Back; But What’s The Incentive?,https://inc42.com/features/india-wants-its-ai-talent-back-but-whats-the-incentive/,,AI,,,In-Depth,Series,,14 Days,Inform Me,0.3
562310,2026-06-24T08:00:36,"The Lendbox Puzzle, Turtlemint’s IPO & More",https://inc42.com/buzz/the-lendbox-puzzle-turtlemints-ipo-more/,Controversies,,lendbox,,News,Inc42 Daily Brief,Growth Stage Startup,3 Days,Inform Me,0.39
562290,2026-06-23T21:46:40,Nexus Venture Partners Sells More Delhivery Shares Worth ₹208 Cr,https://inc42.com/buzz/nexus-venture-partners-sells-more-delhivery-shares-worth-%e2%82%b9208-cr/,Startup Mergers & Acquisitions,,delhivery,,News,Others,Listed Startup,3 Days,Inform Me,0.726
562281,2026-06-23T21:11:43,Honasa Consumer Acquires Majority Stake In Fluence Pharma For ₹135 Cr,https://inc42.com/buzz/honasa-consumer-acquires-majority-stake-in-fluence-pharma-for-%e2%82%b9135-cr/,Business Updates,,honasa-consumer,,News,Others,Listed Startup,3 Days,Inform Me,0.477
562274,2026-06-23T20:53:48,SEBI’s ‘GARUDA’ Framework Eases Key Bottlenecks For Indian Startup Investors,https://inc42.com/buzz/sebis-garuda-framework-eases-key-bottlenecks-for-indian-startup-investors/,Government & Policies,,fitbee,,News,Follow Up,Government,3 Days,Inform Me,0.365
562172,2026-06-23T20:48:37,[Update] Turtlemint IPO Closes With 1.2X Oversubscription,https://inc42.com/buzz/turtlemint-ipo-closes-with-1-2x-oversubscription/,Startup IPO,,turtlemint,,News,Others,Late Stage Startup,3 Days,Inform Me,0.613
562269,2026-06-23T20:34:02,Optimo Capital’s FY26 PAT Grows 4.8X YoY To ₹10.5 Cr,https://inc42.com/buzz/optimo-capitals-fy26-pat-grows-4-8x-yoy-to-%e2%82%b910-5-cr/,Startup Financials,,TBD,,News,Others,Late Stage Startup,3 Days,Inform Me,0.506
562215,2026-06-23T18:25:29,"₹10,000 Cr AUM, MobiKwik Xtra & Per Annum: Lendbox’s Risky Regulatory Dance",https://inc42.com/features/%e2%82%b910000-cr-aum-mobikwik-xtra-per-annum-lendboxs-risky-regulatory-dance/,,,lendbox,,In-Depth,Investigative,Early Stage Startup,3 Days,Give Me Perspective,0.557
562235,2026-06-23T17:19:44,From Meta To Intel: A Detailed Look At Jio Platforms’ Cap Table,https://inc42.com/buzz/from-meta-to-intel-a-detailed-look-at-jio-platforms-cap-table/,Startup IPO,,reliance jio,,News,Others,Late Stage Startup,3 Days,Inform Me,0.613
562206,2026-06-23T17:00:43,How Smartworks Turned Managed Workspaces Into An Enterprise Play,https://inc42.com/features/how-smartworks-turned-managed-workspaces-into-an-enterprise-play/,,,smartworks,,In-Depth,BrandLabs,Late Stage Startup,14 Days,Inform Me,0.438
562225,2026-06-23T16:39:24,Ola Electric Secures BIS Certification For Its In-House Developed LFP Cell,https://inc42.com/buzz/ola-electric-secures-bis-certification-for-its-in-house-developed-lfp-cell/,Business Updates,,ola-electric,,News,Spot News,Listed Startup,3 Days,Inform Me,0.37
562201,2026-06-23T15:30:43,Binance Tightens Reporting Rules For P2P Crypto Transactions In India,https://inc42.com/buzz/binance-tightens-reporting-rules-for-p2p-crypto-transactions-in-india/,Business Updates,,tbd,,News,Others,International Company,3 Days,Inform Me,0.258
562195,2026-06-23T14:12:42,Proptech Startup Square Yards Raises ₹900 Cr At Unicorn Valuation,https://inc42.com/buzz/proptech-startup-square-yards-raises-%e2%82%b9900-cr-at-unicorn-valuation/,Startup Funding & Investments,,square-yards,,News,Others,Late Stage Startup,3 Days,Inform Me,0.64
562154,2026-06-23T11:16:31,Manufacturing Startups To Watch: 5 Startups That Caught Our Eye In June,https://inc42.com/startups/manufacturing-startups-to-watch-5-startups-that-caught-our-eye-in-june/,,Manufacturing Solutions,,,Startup Stories,Series,,30 Days,Inform Me,0.27
562142,2026-06-23T11:00:27,The Battle For India’s Kirana Stores Has Begun,https://inc42.com/features/the-battle-for-indias-kirana-stores-has-begun/,,Ecommerce,,,In-Depth,Series,,3 Days,Give Me Perspective,0.3
562128,2026-06-23T09:00:16,"Kunal Shah Quits CRED, Turtlemint IPO Day 2 & More",https://inc42.com/buzz/kunal-shah-quits-cred-turtlemint-ipo-day-2-more/,Business Updates,,cred,,News,Inc42 Daily Brief,Late Stage Startup,3 Days,Inform Me,0.333
562068,2026-06-23T06:00:57,Cyber Risk And Insurance Startup Mitigata Raises $15 Mn,https://inc42.com/buzz/cyber-risk-and-insurance-startup-mitigata-raises-15-mn/,Startup Funding & Investments,,mitigata-smart-cyber-insurance,,News,Spot News,Early Stage Startup,3 Days,Inform Me,0.473
562136,2026-06-23T04:00:52,"After Files Surface On Dark Web, Tata Electronics Confirms Data Breach",https://inc42.com/buzz/after-files-surface-on-dark-web-tata-electronics-confirms-data-breach/,Controversies,,tata-sons,,News,Others,Indian Corporates,3 Days,Inform Me,0.415
562121,2026-06-22T22:55:41,Meta’s $900 Mn CRED Deal And Why Kunal Shah Stepped Away,https://inc42.com/features/metas-900-mn-cred-deal-and-why-kunal-shah-stepped-away/,,,cred,,In-Depth,Follow Up,Late Stage Startup,7 Days,Inform Me,0.632
562110,2026-06-22T19:53:52,"91Trucks Fires 30% Workforce, Pulls Out From South & Central Indian Markets",https://inc42.com/buzz/91trucks-fires-30-workforce-pulls-out-from-south-central-indian-markets/,Business Updates,,91trucks,,News,Others,Early Stage Startup,3 Days,Inform Me,0.207
562098,2026-06-22T18:57:22,"Zypp Electric Gears For $200 Mn IPO, Eyes Listing In FY28",https://inc42.com/buzz/zypp-electric-gears-for-200-mn-ipo-eyes-listing-in-fy28/,Startup IPO,,zypp-electric,,News,Others,Late Stage Startup,3 Days,Inform Me,0.774
562093,2026-06-22T18:46:12,CRED Raises $900 Mn In Round Led By Meta,https://inc42.com/buzz/cred-raises-900-mn-from-meta/,Business Updates,,cred,,News,Others,Late Stage Startup,3 Days,Inform Me,0.527
562092,2026-06-22T18:45:28,Kunal Shah Leaves CRED For Top Role At WhatsApp,https://inc42.com/buzz/kunal-shah-leaves-cred-for-top-role-at-whatsapp/,Startup Funding & Investments,,cred,,News,Others,Late Stage Startup,3 Days,Inform Me,0.492
562086,2026-06-22T17:55:56,"Info Edge’s AI, Deeptech Playbook: ₹1,003 Cr Portfolio Across Over 50 Startups",https://inc42.com/buzz/info-edges-ai-deeptech-playbook-%e2%82%b91003-cr-portfolio-across-54-startups/,Startup Funding & Investments,,info-edge,,News,Others,Listed Startup,3 Days,Inform Me,0.68
562035,2026-06-22T17:33:42,[Update] Turtlemint IPO: Issue Subscribed 52% On Day 2,https://inc42.com/buzz/turtlemint-ipo-issue-subscribed-50-on-day-2-so-far/,Startup IPO,,turtlemint,,News,Others,Late Stage Startup,3 Days,Inform Me,0.613
562060,2026-06-22T17:00:43,Tredence Acquires KMK Consulting To Make Inroads Into Healthcare Data Analytics,https://inc42.com/buzz/tredence-acquires-kmk-consulting-to-make-inroads-into-healthcare-data-analytics/,Business Updates,,tbd,,News,Others,Late Stage Startup,3 Days,Inform Me,0.333
562063,2026-06-22T16:59:27,Yatra Says Report Of Stake Acquisition By ixigo ‘Innaccurate’,https://inc42.com/buzz/yatra-says-report-of-stake-acquisition-by-ixigo-innaccurate/,Business Updates,,yatra,,News,Others,Listed Startup,3 Days,Inform Me,0.37
562032,2026-06-22T16:26:33,Why Global Enterprises Are Buying Indian AI,https://inc42.com/resources/why-global-enterprises-are-buying-indian-ai/,Industry Trends,AI,,,Resources,Others,,3 Days,Give Me Perspective,0.275
562049,2026-06-22T16:17:37,Why Ather Wants A Fresh Infusion Of Funds Just A Year After Its IPO,https://inc42.com/features/why-ather-wants-a-fresh-infusion-of-funds-just-a-year-after-its-ipo/,,,ather-energy,,In-Depth,Follow Up,Listed Startup,7 Days,Inform Me,0.475
562042,2026-06-22T15:21:50,Delhivery Shares Hit 52-Week High As Brokerages See Up To 32% Upside,https://inc42.com/buzz/delhivery-shares-hit-52-week-high-as-brokerages-see-up-to-32-upside/,Business Updates,,delhivery,,News,Others,Listed Startup,3 Days,Inform Me,0.37
562026,2026-06-22T12:26:46,CCPA Slaps Fine On Storia Over Misleading ‘100%’ Claims,https://inc42.com/buzz/ccpa-slaps-fine-on-storia-over-misleading-100-claims/,Controversies,,storia-foods,,News,Others,Late Stage Startup,3 Days,Inform Me,0.453
562017,2026-06-22T11:59:00,How Shipway Is Using AI To Drive Post-Purchase Efficiency For India’s D2C Brands,https://inc42.com/startups/how-shipway-is-using-ai-to-drive-post-purchase-efficiency-for-indias-d2c-brands/,,,shipway-technology,,Startup Stories,BrandLabs,Growth Stage Startup,14 Days,Inform Me,0.345
562014,2026-06-22T11:18:45,NCLT Admits Paytm’s Insolvency Plea Against Gaming Company Fabzen,https://inc42.com/buzz/nclt-admits-paytms-insolvency-plea-against-gaming-company-fabzen/,Controversies,,one97-communications,,News,Others,Listed Startup,3 Days,Inform Me,0.49
561997,2026-06-22T08:00:52,"BlueStone’s Glow-Up, Chaos At Flipkart Event & More",https://inc42.com/buzz/bluestones-glow-up-chaos-at-flipkart-event-more/,Business Updates,,bluestone,,News,Inc42 Daily Brief,Listed Startup,3 Days,Inform Me,0.37
561980,2026-06-22T07:00:26,"One Year After Its Discounted IPO, Why Is The Market Cheering For BlueStone?",https://inc42.com/features/one-year-after-its-discounted-ipo-why-is-the-market-cheering-for-bluestone/,,,bluestone,,In-Depth,Others,Listed Startup,3 Days,Give Me Perspective,0.475
561948,2026-06-22T06:00:21,Why Jio Is More Than A Telecom IPO,https://inc42.com/features/why-jio-is-more-than-a-telecom-ipo/,,,reliance-jio,,In-Depth,Series,Indian Corporates,3 Days,Inform Me,0.4
561962,2026-06-21T12:30:29,"NEET, Telegram Ban And The Edtech Void",https://inc42.com/features/neet-telegram-ban-and-the-edtech-void/,,Edtech,,,In-Depth,Series,,3 Days,Inform Me,0.3
561873,2026-06-21T12:00:25,Can Cult.fit Clear The Profitability Bar With Its Retail Push?,https://inc42.com/startups/can-cult-fit-clear-the-profitability-bar-with-its-retail-push/,,,cult-fit,,Startup Stories,Others,Late Stage Startup,7 Days,Inform Me,0.408
561972,2026-06-21T03:48:33,Recykal Bags $23 Mn To Take Its Waste Management Solutions Global,https://inc42.com/buzz/recykal-bags-23-mn-to-take-its-waste-management-solutions-global/,Startup Funding & Investments,,recykal,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.545
561939,2026-06-20T18:25:23,"New-Age Tech Stocks: Aequs, Nykaa Lead Weekly Gains; Ola Electric, Ather Slip",https://inc42.com/buzz/new-age-tech-stocks-aequs-nykaa-lead-weekly-gains-ola-electric-ather-slip/,Industry Trends,Startup Ecosystem,,,News,Series,,7 Days,Inform Me,0.35
